Calidad,Ciudad,Complemento,Costo Fijo,Costo Variable por  {size1Alias},Código de la Ubicación,Código Postal,Descripción,Dirección,Distrito,Días de Entrega,Email,Estado,Fecha de Geocodificación,Fecha de la última modificación,Habilitado,Huso horario,ID de Tax,Instrucciones,Latitud,Longitud,Organización,Pais,Radio de Entrega,Tel. 1,Tel. 2,Tiempo de Servicio Fijo con ayudante,Tiempo de Servicio Fijo sin ayudante,Tiempo de Servicio Variable con ayudante,Tiempo de Servicio Variable sin ayudante,Tiene Geocerca,Tipo,Tipos de Tiempo de Servicio,Tipos de Ventana de Servicio,Última modificación por,id
,,,,,0620204788,,LUISA RAMIREZ CORONAA,CALLE LAS GOLONDRINAS 5 36250 GUANAJUATO,,"S,T,W,R,F,S",,,,2024-10-27 22:21:24,true,,,,21.00567736,-101.2864368,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1141226
,,,,,0610056146,,MARIO MIGUEL A. RAMIREZ RODRIG,B DE LAS PALOMAS 10 36000 GUANAJUATO,,"S,M,T,W,R,S",,,,2022-05-19 21:20:17,true,,,,21.00436071,-101.2844528,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1137424
,,,,,0600501791,,ESTEBAN MAYO RAMIREZ,CALLE CUAUHTEMOC 54 B 36270 SILAO DE LA VICTORIA,,"S,M,T,R,S",,,,2024-10-16 00:37:49,true,,,,21.03825675,-101.4432769,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1141396
,,,,,0600502328,,FORTUNA HERNANDEZ CORONA,CALLE CAM A CRISTO REY KM 4+10 36270 SILAO DE LA VICTORIA,,"S,M,T,W,F",,,,2024-12-28 02:03:07,true,,,,20.98580266,-101.3741326,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1137765
,,,,,0620094678,,BERTHA TAVERA,JUAN ESCUTIA 29 36160 SILAO,,"S,T,R,S",,,,2024-11-22 01:41:19,true,,,,20.93970697,-101.419021,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1144242
,,,,,0620195352,,ABARROTES GLORIA,CALLE SANTANA 59 36250 GUANAJUATO,,"S,T,R,F,S",,,,2024-10-27 22:21:30,true,,,,20.97183545,-101.2915639,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1136698
,,,,,0620199099,,FARMACIA MANANTAILA,AVENIDA EL MANANTIAL 1-BIS 36250 GUANAJUATO,,"S,M,T,W,R,S",,,,2022-05-19 21:20:33,true,,,,20.95360437,-101.2878452,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1139076
,,,,,0620199087,,MA ELEAZAR VALLEJO,CALLE APOLONIO VERA 24 36203 ROMITA,,"S,M,W,F",,,,2022-05-19 21:20:08,true,Mexico/General,,,,,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1179663
,,,,,0610018760,,JOSE LUIS BUSTAMANTE VEGA,ALHONDIGA 41-A 36000 GUANAJUATO,,"S,M,T,W,F,S",,,,2023-10-17 01:17:04,true,,,,21.023482,-101.25876,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1144970
,,,,,0620087049,,NORMA ANGELICA MOSQUEDA ARREDO,SUBIDA AL CUBILETE 5 36270 SILAO,,"S,M,W,R,F,S",,,,2022-05-19 21:21:17,true,,,,20.9816023,-101.3749362,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1145832
,,,,,0620091831,,SOFIA LOZANO MARIN,COBARRUBIAS 55 4 36266 SILAO,,"S,M,W,R,F,S",,,,2023-06-27 00:55:35,true,,,,20.96375596,-101.3458718,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmresequence,1137251
MANUAL,,,,,0620205005,,RODRIGO MENDIOLA MOSQUEDA,CALLE NORIA COLORADA SN 36270 SILAO DE LA VICTORIA,,"S,M,W,R,F,S",,,2021-11-04 11:30:47,2023-05-16 03:34:01,true,,,,20.9709403,-101.4092186,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmresequence,1137677
,,,,,0620180816,,J.BERNABE,"CALLE LA LUZ 23N, 26 36240 GUANAJUATO",,"S,M,W,F",,,,2025-02-11 05:54:02,true,,,,21.05731001,-101.3364885,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1136486
,,,,,0610164951,,COMIDA CHINA,CALLE JUAREZ 137 36000 Guanajuato,,"S,M,W,R,F",,,,2023-08-12 01:38:06,true,,,,21.01945373,-101.260742,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmresequence,1140618
,,,,,0610046005,,JOSE DE JESUS TORRES SANCHEZ,ANT. CAMINO A GARRAPATA 1 36000 GUANAJUATO,,"S,M,W,F",,,,2022-05-19 21:20:43,true,,,,21.0215861,-101.252357,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1140510
,,,,,0620220921,,LEONARDO BUENROSTRO FLORES,"CALLE CANTADOR 31, SNMSNLSN 36000 GUANAJUATO",,"S,M,W,F",,,,2024-06-11 03:09:24,true,,,,21.01797623,-101.2627669,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1143813
,,,,,0600400714,,ASUSENA GARCIA MORALES,MDO HGO 56 36000 GUANAJUATO,,"S,M,W,F",,,,2023-02-21 05:03:36,true,,,,21.01748357,-101.258053,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmresequence,1136459
,,,,,0620156117,,SILVIA ROCHA MIRANDA,"CALLE 5 DE MAYO 8, 0M0L0 1 36000 GUANAJUATO",,"S,M,W,F",,,,2025-05-05 10:12:28,true,,,,21.01901793,-101.2591586,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1136074
MANUAL,,,,,0600401659,,EVODIO ALVAREZ ABELLA,CACHIMBA P BAJA 28 S 11 N . 36000 GUANAJUATO,,"S,M,W,F",,,2024-09-04 12:01:05,2024-09-04 12:01:05,true,,,,21.01640680551956,-101.27093195915224,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,JJRivera,1136463
,,,,,0610113579,,DULCERIA EL CUBILETE,AV. JUAREZ 188 36000 GUANAJUATO,,"S,M,W,R,F,S",,,,2024-10-16 23:01:04,true,,,,21.01829888,-101.2587663,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1135891
MANUAL,,,,,0610016324,,ROBERTO TIERRABLANCA GOMEZ,CALLEJON DEL NOPAL MZA 4 LT4 36000 GUANAJUATO,,"S,M,W,F,S",,,2022-09-27 13:12:43,2022-09-28 23:05:45,true,,,,21.010844,-101.263241,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmresequence,1142820
,,,,,0600400745,,ANA FERNANDEZ AGUILERA,ASHLAN 9 36000 GUANAJUATO,,"S,M,W,F",,,,2024-05-23 05:54:21,true,,,,21.01505669,-101.2656223,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1135910
MANUAL,,,,,0600401053,,ESPERANZA LOPEZ RODRIGUEZ,BARRIO NUEVO 26 36000 GUANAJUATO,,"S,T,R,S",,,2022-09-30 11:37:15,2022-10-01 21:50:31,true,,,,21.02559,-101.2531,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmresequence,1135323
,,,,,0610159080,,DENISSE RIVERA ZARATE,CHICHINDARO 16 36250 GUANAJUATO,,"S,M,W,F",,,,2023-03-07 02:12:00,true,,,,21.01612627,-101.2754757,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmresequence,1140241
,,,,,0620220130,,SILVIA MARIANA,CALLE LA PALMA 7 36285 SILAO DE LA VICTORIA,,"S,M,W,F,S",,,,2024-10-28 23:28:29,true,,,,20.89858417,-101.4426731,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1136019
MANUAL,,,,,0610091598,,FRANCISCO CAUDILLO VALDENEGRO,FRANCISCO I MADERO 19 36280 SILAO,,"S,M,W,F,S",,,2022-10-15 09:13:23,2024-10-28 23:28:29,true,,,,20.898481,-101.440001,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1143703
,,,,,0620015768,,LUCERO GABRIELA COLMENERO LOPE,CALLE PASEO MADERO 77 36000 GUANAJUATO,,"S,M,W,F",,,,2024-03-16 01:24:54,true,,,,21.01171514,-101.2493685,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1137808
,,,,,0600400175,,MULTYVINOS EMBAJADORAS,PASEO MADERO 4 ALTOS 36000 GUANAJUATO,,"S,M,W,F",,,,2024-12-28 02:02:29,true,,,,21.01200015,-101.2495308,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1139769
,,,,,0620172076,,RUFINA ROCHA,"CALLE MDO.EMBAJADORAS SN, 49 36000 GUANAJUATO",,"S,M,W,F,S",,,,2025-02-11 05:54:00,true,,,,21.01128813,-101.2499062,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1136174
,,,,,0620219474,,MARISELA DELGADO,CALLE CERRITO DEL ORO SN 36263 GUANAJUATO,,"S,M,W,R,F,S",,,,2022-05-19 21:20:17,true,,,,20.9332821,-101.2864422,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1137324
MANUAL,,,,,0600402727,,ESTELA LOPEZ ZARATE,CAM REAL 48 36000 GUANAJUATO,,"S,M,W,F",,,2024-09-11 10:52:07,2025-05-10 00:25:34,true,,,,20.932988479464615,-101.28601670265199,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1137670
,,,,,0620116853,,OCTAVIO MURRIETA ZARATE,CALLE RANCHO EL MALUCO S/N 36263 GUANAJUATO,,"S,M,W,F,S",,,,2024-10-15 00:22:19,true,,,,20.93932981,-101.2914115,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1143255
,,,,,0610129602,,RAYMUNDO,CALLE INDEPENDENCIA 20 36040 GUANAJUATO,,"S,M,W,F",,,,2024-06-22 01:05:27,true,,,,20.93510371,-101.2790675,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1141878
,,,,,0620119590,,PETRA RIVERA MOLINA,INDEPENDENCIA 34 36100 GUANAJUATO,,"S,M,T,W,F",,,,2024-10-19 01:35:44,true,,,,20.9319362,-101.2786606,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1141417
,,,,,0620144732,,MARIA YOLANDA OLMOS RAMIREZ,SIN SALIDA A LA HACIENDITA SN 36100 GUANAJUATO,,"S,M,T,W,F,S",,,,2024-10-16 23:01:13,true,,,,20.90263653,-101.2842077,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1142582
,,,,,0620138396,,MIGUEL LONA CASTILLO,NVO SANTIAGUILLO S/N 36000 SANTIAGUILLO,,"S,M,T,W,F,S",,,,2024-10-16 23:01:13,true,,,,20.89403312,-101.28778,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1138140
,,,,,0610081973,,JORGE GARCIA LOPEZ,MOLINEROS S/N 36100 GUANAJUATO,,"S,M,T,W,F,S",,,,2024-10-16 23:01:13,true,,,,20.89818721,-101.2816126,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1139744
MANUAL,,,,,0600403035,,MARCELA ZARATE BRIBIESCA,MALUCO S/N 36000 GUANAJUATO,,"S,M,W,F",,,2024-09-19 11:41:00,2024-09-19 11:41:00,true,,,,20.936938261916946,-101.28901720068828,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,MX01531589,1143919
,,,,,0610170512,,MARIA FELIX ORTEGA GUERRERO,EUCALIPTO 4 36264 GUANAJUATO,,"S,M,T,W,F,S",,,,2024-10-16 23:01:13,true,,,,20.89811555,-101.2810123,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1135463
MANUAL,,,,,0620006968,,LA GALEREÑA,CALLE BARATILLO 5A 36000 GUANAJUATO,,"S,M,W,F",,,2022-07-30 14:09:54,2022-07-31 20:05:34,true,,,,20.950077009432082,-101.42525643121192,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmresequence,1134951
,,,,,0600502012,,JOSE SEGOVIANO CADENA,CALLE 8 DE MAYO 8 36266 GUANAJUATO,,"S,M,W,F",,,,2024-06-11 03:09:24,true,,,,20.85564677,-101.3048371,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1144247
,,,,,0600600896,,ZENAIDA GARCIA MEDRANO,RANCHO SAN CLEMENTE S/N 36200 ROMITA,,"S,M,T,W,R,S",,,,2022-05-19 21:20:27,true,,,,20.81313924,-101.5408738,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1138640
,,,,,0620189506,,MARIA ISABEL ZARAGOSA RAMIREZ,CALLE EMILIANO ZAPATA 49 36216 ROMITA,,"S,M,T,W,R,S",,,,2022-05-19 21:20:27,true,,,,20.81829084,-101.6406544,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1138442
,,,,,0620178385,,ALMA DELIA CASTILLO,CALLE ROMITA - CUERRAMARO KM 7 36210 ROMITA,,"S,M,T,W,R,S",,,,2022-05-19 21:20:13,true,,,,20.84667193,-101.584183,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1136619
,,,,,0620214014,,PABLO TORRES,"CALLE PINO SUAREZ 2, A 36200 ROMITA",,"S,M,T,W,R,S",,,,2022-05-19 21:20:15,true,Mexico/General,,,,,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1180549
,,,,,0620048335,,CASA VALADEZ,JARDIN UNION 3 36000 GUANAJUATO,,"S,M,W,F,S",,,,2024-10-22 00:48:15,true,,,,21.01555405,-101.2528463,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1135227
,,,,,0600400311,,JOSE MANUEL FAUSTO CASTILLO LU,JARDIN DE LA UNION 6 C 36000 GUANAJUATO,,"S,M,W,R,F",,,,2022-05-19 21:21:10,true,,,,21.01607243,-101.2528646,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1144621
,,,,,0600504749,,ROSA MARTHA ROSALES MARTINEZ,POLLEROS 30 36000 GUANAJUATO,,"S,M,W,F,S",,,,2024-10-16 23:01:01,true,,,,21.01920006,-101.2564796,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1134628
,,,,,0600400325,,SALVADOR ALEJANDRO JAIME,PLAZA DE LA PAZ 28 36000 GUANAJUATO,,"S,M,W,R,F,S",,,,2024-10-22 00:48:15,true,,,,21.01650022,-101.2540044,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1136684
,,,,,0620083644,,GRILL,ALONSO 4 36000 GTO,,"S,M,W,F,S",,,,2022-05-19 21:20:47,true,,,,21.0157291,-101.2538324,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1141361
,,,,,0620169700,,J ENCARNACION,CALLE CENTRO 19 36240 GUANAJUATO,,"S,M,W,R,F,S",,,,2022-05-19 21:21:11,true,,,,21.07314734,-101.376283,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1144508
MANUAL,,,,,0600502438,,TERESO TRONCOSO MACIAS,CALLE DEL RIO 1 36270 SILAO,,"S,M,T,W,F,S",,,2023-11-15 08:49:31,2024-10-16 23:01:13,true,,,,21.0732786,-101.3748117,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1139080
,,,,,0620199168,,BARBACOA BAEZ,CARRETERA GTO-JUVENTINO ROSAS 36250 GUANAJUATO,,"S,M,T,W,F,S",,,,2024-10-16 23:01:03,true,,,,20.96114792,-101.2728381,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1139404
,,,,,0610025707,,MARTHA ADRIANA ARAIZA MARIN,PROL.BELIZARIO DOMINGUEZ #603 37600 SAN FELIPE,,"S,T,W,R,S",,,,2022-08-04 23:12:14,true,,,,21.47067848,-101.2167681,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmresequence,1144771
,,,,,0610086188,,LEONILA CAMACHO GUTIERREZ,"BELISARIO DOMINGUEZ 424, A 37600 SAN FELIPE",,"S,M,T,W,R,S",,,,2022-10-06 23:14:00,true,,,,21.47023642,-101.217182,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmresequence,1142035
,,,,,0610129166,,ESTHER PALOMARES ZAVALA,BENITO JUAREZ 102 37600 SAN FELIPE,,"S,M,T,W,R,S",,,,2022-05-19 21:20:06,true,,,,21.39091348,-101.1107884,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1135566
MANUAL,,,,,0600803924,,OZCAR TOVIAS PATLAN RAMIREZ,POR EL TELEFONO S/N 37610 SAN FELIPE,,"S,M,T,W,R,S",,,2023-01-28 14:21:19,2023-02-02 23:25:23,true,,,,21.32265954,-101.1068053,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmresequence,1141996
,,,,,0600998029,,MA CRUZ RODRIGUEZ,ALLENDE 6 36100 OCAMPO,,"S,M,T,W,R,S",,,,2022-05-19 21:20:50,true,,,,21.61743358,-101.4331909,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1141695
,,,,,0620217215,,FRITURAS MOISES,CALLE JUAREZ 117 37630 OCAMPO,,"S,M,T,W,R",,,,2022-08-20 00:34:03,true,,,,21.64901981,-101.4769777,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmresequence,1139624
MANUAL,,,,,0620139327,,JOSE ISIDRO GARCIA ORTIZ,CALLE PLAZUELA DE LA CAPILLA 1 37600 SAN FELIPE,,"S,T,R,S",,,2023-12-05 09:05:24,2025-05-09 00:57:10,true,,,,21.56928093,-101.2639243,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1141891
,,,,,0620157873,,JUANA DE JESUS RAMIREZ LIRA,CALLE MINA 415 37600 San Felipe,,"S,M,T,W,R,S",,,,2022-05-19 21:20:41,true,,,,21.48063671,-101.2117532,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1140140
,,,,,0600802989,,AGUSTIN GARCIA HUERTA,AYUNTAMIENTO 401 37600 SAN FELIPE,,"S,M,T,W,R,S",,,,2022-05-19 21:21:14,true,,,,21.47952546,-101.211248,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1145094
MANUAL,,,,,0620104448,,SERGIO ESTRADA CHIQUITO,CALLE PROL CONGRESO 518 37600 SAN FELIPE,,"S,T,W,R,F,S",,,2023-11-27 15:08:08,2023-12-03 21:54:10,true,,,,21.481488,-101.212342,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1136680
,,,,,0600401204,,MARIA IRENE JAIME MALDONADO,CARR PANORAMICA PILETAS 4 36000 GUANAJUATO,,"S,M,T,W,R,S",,,,2023-09-15 02:19:27,true,,,,21.02046834,-101.2468561,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmresequence,1136536
,,,,,0620196656,,JUAN ZARATE,CARRETERA SAN JOSE DEL MONTECI 36250 GUANAJUATO,,"S,M,W,R,F,S",,,,2024-10-22 00:54:17,true,,,,20.93625536,-101.2392428,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1144116
MANUAL,,,,,0620219561,,JOSE LUIS RAMIREZ BUSTAMANTE,CARRETERA EJIDO CAP PAR 76 Z6 36297 SILAO DE LA VICTORIA,,"S,M,T,W,R,S",,,2021-09-24 12:08:24,2022-05-19 21:20:52,true,,,,20.957781,-101.355513,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1142109
MANUAL,,,,,0620224604,,OPERADORA DECORI SILAO,CARRETERA 45 SILAO LEON KM 152 36126 SILAO DE LA VICTORIA,,"S,T,R,F,S",,,2021-09-24 12:15:10,2025-01-06 00:13:02,true,Mexico/General,,,20.962244,-101.4501967,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1180552
,,,,,0620221758,,TORTILLERIA EMY,CARRETERA GTO-SILAO KM 11.5 2 36260 GUANAJUATO,,"S,M,T,W,R,S",,,,2022-05-19 21:20:33,true,,,,20.96111708,-101.3164493,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1139053
,,,,,0620221763,,JORGE LUIS HINOJOSA,CARRETERA SILAO-IRAPUATO KM3.5 36294 SILAO DE LA VICTORIA,,,,,,2022-05-19 21:20:43,true,,,,20.91918043,-101.3918432,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1140814
MANUAL,,,,,0620225244,,JUANA FRANCISCA RODRIGUEZ GARC,CALLE QUINTA SAN ANTONIO 56 36112 SILAO DE LA VICTORIA,,"S,M,T,R,S",,,2021-10-08 10:42:40,2022-05-31 23:01:59,true,Mexico/General,,,20.9623329,-101.4373072,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1179939
,,,,,0620117043,,ARMANDO BALDERAS,CALLE SAN JOSE DE CERVERA 0 36250 GUANAJUATO,,"T,W,R,S",,,,2025-04-27 23:20:23,true,,,,20.96757505,-101.3040345,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1137893
,,,,,0620184692,,TACOS EL CORONEL,AVENIDA VILLAS DE GUANAJUATO 1 36250 GUANAJUATO,,"S,M,T,R,F,S",,,,2022-05-19 21:20:22,true,,,,20.96033136,-101.2987514,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1137640
,,,,,0620225268,,PIZZERIA BAMBINOS,CALLE AURORA 30 36100 SILAO DE LA VICTORIA,,"S,M,T,R,F,S",,,,2022-05-19 21:21:09,true,Mexico/General,,,,,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1179941
,,,,,0620052289,,MINISUPER SAN BARTOLO,SAN BARTOLO SN 37600 SAN FELIPE,,"S,M,T,R,F",,,,2022-05-19 21:20:45,true,,,,21.61210547,-101.0723726,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1140503
MANUAL,,,,,0620219893,,TIENDA RANCHO NUEVO,CALLE DALIAS SN 37610 SAN FELIPE,,"S,M,T,R,F,S",,,2022-04-27 16:50:08,2022-05-24 23:56:05,true,,,,21.59301817753605,-101.00405216217042,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1139523
MANUAL,,,,,0620138973,,FRANCISCA CASTILLO RUIZ,ITURBIDE 55 37600 SAN FELIPE,,"S,M,T,R,F",,,,2024-02-21 01:47:48,true,,,,21.69980261,-101.0434292,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1134939
MANUAL,,,,,0600802251,,ALEJANDRO MARTINEZ RUIZ,ITURBIDE 104 37600 SAN FELIPE,,"S,M,T,R,F",,,2024-02-19 13:19:17,2024-02-21 01:47:48,true,,,,21.70004233,-101.0423824,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1141047
,,,,,0600803848,,SANTIAGO CARDONA MACIAS,ENTRADA AL POBLADO S/N 37600 SAN FELIPE,,"S,M,T,R,F,S",,,,2023-10-18 00:45:23,true,,,,21.6657529,-101.0657066,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1144120
,,,,,0600803809,,NATIVIDAD IBARRA,SAN BARTOLO S/N 37600 SAN FELIPE,,"S,M,T,R,F",,,,2022-05-19 21:20:06,true,,,,21.6115218,-101.0652285,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1135583
,,,,,0610024225,,ZEFERINA ARREDONDO LEON,CALLE CAMINO AL CUBILETE 40 36270 Silao de la Victoria,,"S,M,T,R,S",,,,2023-04-26 17:40:50,true,,,,20.9830743,-101.3720261,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmresequence,1142373
,,,,,0620136082,,MARIA DE LOURDES RODRIGUEZ,CALLE LOS LOPEZ 16 36100 Silao de la Victoria,,"S,M,T,R,F,S",,,,2022-05-19 21:20:01,true,,,,20.94301075,-101.4208229,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1134913
MANUAL,,,,,0610045327,,EVELIO LANDEROS RAMIREZ,CERRO DE LOS LEONES S/N 36090 GUANAJUATO,,"S,M,T,W,R,S",,,2021-09-17 12:30:39,2022-05-19 21:20:44,true,,,,21.0111217,-101.2458805,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1140976
,,,,,0620094656,,MIGUEL GARNICA AMESQUITA,DOM. CONOCIDO S/N 36270 SILAO,,"S,M,T,R,F,S",,,,2022-05-19 21:21:05,true,,,,21.03643345,-101.4429919,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1143684
,,,,,0620093201,,EL DELFIN,CALLE PLAZA PRINCIPAL 126 37600 SAN FELIPE,,"S,M,T,W,F",,,,2024-11-28 01:38:23,true,,,,21.47822106,-101.2159022,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1144601
,,,,,0620202506,,MA.GUADALUPE,CALLE LEONA VICARIO 301 37600 SAN FELIPE,,"S,T,R,F,S",,,,2022-05-24 23:56:00,true,,,,21.48543377,-101.2224198,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1135070
,,,,,0600802055,,MARIA DE LA LUZ NEGRETE,F GOMES 106 37600 SAN FELIPE,,"S,M,T,R,S",,,,2022-05-19 21:20:19,true,,,,21.4807893,-101.2098899,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1137363
MANUAL,,,,,0620197656,,ANA LOURDES ARELLANO NIETO,CALLE LOS MARTIREZ 108 A 37600 SAN FELIPE,,0,,,2021-09-24 18:09:08,2022-05-19 21:21:15,true,,,,21.47746397803346,-101.21457099940018,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1145041
,,,,,0620188730,,FERENCHIKENT II,"AVENIDA COLON 703, A 37600 SAN FELIPE",,"S,T,R,S",,,,2022-08-20 22:52:29,true,,,,21.4826429,-101.2152876,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmresequence,1143747
,,,,,0620041247,,JOSEFINA HERRERA AYALA,5 DE MAYO 404 37600 SAN FELIPE,,"S,M,T,R,F,S",,,,2022-05-19 21:20:46,true,,,,21.48358041,-101.2080805,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1140827
,,,,,0620040589,,LEOBARDO DIAZ CHAVEZ,CALLE S DIAZ MIRON 302 37600 SAN FELIPE,,"S,M,T,R,F,S",,,,2025-02-26 06:09:14,true,,,,21.47348639,-101.2119015,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1141555
MANUAL,,,,,0620096643,,OSCAR GARCIA,5 DE MAYO 1 37600 SAN FELIPE,,"S,T,R,S",,,2024-09-24 10:24:24,2024-12-02 00:34:49,true,,,,21.481401,-101.212461,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1135867
,,,,,0600802756,,SARA BARRIENTOS GARCIA,CALLE SANTA FE 101 37600 San Felipe,,"S,T,R,S",,,,2024-08-11 21:11:39,true,,,,21.47104818,-101.2128196,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1136477
MANUAL,,,,,0620116540,,TAQUERIA SANTA CRUZ,CALLE MIRAMAR 1201 37600 SAN FELIPE,,"S,M,T,R,S",,,2023-10-06 08:28:24,2025-04-30 09:00:52,true,,,,21.469044,-101.2139,Distribuidora Silao,MX,0.05,,,,,,,false,Default,,,gmtmproot,1139012
